roles,companies,locations,experience,skills,salary,industry,experience_cleaned,min_experience,max_experience,min_salary,max_salary,is_salary_disclosed,avg_salary,days_ago,posting_date,job_age_days,seniority_level,is_remote,is_high_salary
sr. engineer  industrialization pilot & methods,Safran Aircraft Engine Services India Pvt Ltd,Hyderabad,5-8 Yrs,Line BalancingLayout PlanningIndustrializationTime Studyindustrial engineeringMethods EngineeringProcess Engineeringmanufacturing engineering,Not disclosed,Manufacturing & Production,5-8,5,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sr. engineer  industrialization pilot & methods,Safran Aircraft Engine Services India Pvt Ltd,Shamshabad,5-8 Yrs,Line BalancingLayout PlanningIndustrializationTime Studyindustrial engineeringMethods EngineeringProcess Engineeringmanufacturing engineering,Not disclosed,Manufacturing & Production,5-8,5,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager   hrbp,Ola,Bengaluru(Koramangala),2-4 Yrs,Sales HRHRBPAttrition ManagementBusiness PartneringSalesAttritionHrsdManagement,8-10 Lacs PA,Manufacturing & Production,2-4,2,4,8.0,10.0,True,9.0,30.0,2024-10-25,36.0,Entry,False,False
hr   automation manager,Ola,Bengaluru(Koramangala),3-6 Yrs,AutomationHRMSHR systemUATHrsdManagementSystem,10-12 Lacs PA,Manufacturing & Production,3-6,3,6,10.0,12.0,True,11.0,30.0,2024-10-25,36.0,Mid,False,True
"hiring for catia, biw   design engineer, bangalore location.",Harita Techserv,Bengaluru,4-9 Yrs,CatiaBumperroofsurfacebody in whitetailgatechassisdoors,Not disclosed,Manufacturing & Production,4-9,4,9,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
business development manager automotive apps ecosystem,Visteon,Bengaluru,6-11 Yrs,profitabilitydigitalcssconfluencenew businessandroidbusiness developmentjavascript,Not disclosed,Manufacturing & Production,6-11,6,11,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
territory manager/sr.territory manager,Somany Ceramics,Mangaluru,1-6 Yrs,Channel SalesDealer ManagementModular KitchenGlassDistributor SalesCeramicsFurnitureMarble,1-6 Lacs PA,Manufacturing & Production,1-6,1,6,1.0,6.0,True,3.5,1.0,2024-11-23,7.0,Entry,False,False
territory manager/sr.territory manager,Somany Ceramics,Bengaluru,1-6 Yrs,Channel SalesDealer ManagementModular KitchenGlassDistributor SalesCeramicsFurnitureMarble,1-6 Lacs PA,Manufacturing & Production,1-6,1,6,1.0,6.0,True,3.5,1.0,2024-11-23,7.0,Entry,False,False
senior engineer   purchase ( us industrial products mnc) casting exp,Send Cv To Adonis@Adonisstaff.In / Global Industrial Products Mnc & Client Of Adonis Recruitment,Bengaluru(Whitefield),7-12 Yrs,Vendor DevelopmentcastingProcurementGlobal ProcurementPurchaseStrategic SourcingMachiningVENDOR ONBOARING,8-10 Lacs PA,Manufacturing & Production,7-12,7,12,8.0,10.0,True,9.0,2.0,2024-11-22,8.0,Mid,False,False
human resource recruiter,Anant Cars,Bengaluru(Bannerghatta Road),2-5 Yrs,End To End RecruitmentRecruitmentTalent AcquisitionSourcing ProfilesNon IT RecruitmentLateral HiringVolume HiringMass Hiring,2-4 Lacs PA,Manufacturing & Production,2-5,2,5,2.0,4.0,True,3.0,2.0,2024-11-22,8.0,Entry,False,False
factory accountant,Myk Arment,Sangareddy,2-7 Yrs,MIS PreparationSAPInvoice ProcessingMonth End ReportingVendor ReconciliationDebit NoteBank ReconciliationReconciliation,Not disclosed,Manufacturing & Production,2-7,2,7,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Entry,False,False
factory accountant,Myk Arment,Hyderabad,2-7 Yrs,MIS PreparationSAPInvoice ProcessingMonth End ReportingVendor ReconciliationDebit NoteBank ReconciliationReconciliation,Not disclosed,Manufacturing & Production,2-7,2,7,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Entry,False,False
pget confirmation   sustainability,Daimler India Commercial Vehicles Ltd,Bengaluru,0-3 Yrs,AutomotiveSustainabilityConfirmation,Not disclosed,Manufacturing & Production,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
field sales executive,Nico Flex Pvt. Ltd.,Guntur,3-5 Yrs,Lead GenerationBusiness To BusinessB2B SalesFollow UpsB2B MarketingB2BIndustrial SalesProduct Sales,2-3.5 Lacs PA,Manufacturing & Production,3-5,3,5,2.0,3.5,True,2.75,30.0,2024-10-25,36.0,Mid,False,False
field sales executive,Nico Flex Pvt. Ltd.,Hyderabad,3-5 Yrs,Lead GenerationBusiness To BusinessB2B SalesFollow UpsB2B MarketingB2BIndustrial SalesProduct Sales,2-3.5 Lacs PA,Manufacturing & Production,3-5,3,5,2.0,3.5,True,2.75,30.0,2024-10-25,36.0,Mid,False,False
field sales executive,Nico Flex Pvt. Ltd.,Nizamabad,3-5 Yrs,Lead GenerationBusiness To BusinessB2B SalesFollow UpsB2B MarketingB2BIndustrial SalesProduct Sales,2-3.5 Lacs PA,Manufacturing & Production,3-5,3,5,2.0,3.5,True,2.75,30.0,2024-10-25,36.0,Mid,False,False
territory in charge,Greenply,Muzaffarpur,3-8 Yrs,Retail SalesChannel SalesSecondary SalesPrimary SalesInterpersonal SkillsSalesChannelInterpersonal Skill,Not disclosed,Manufacturing & Production,3-8,3,8,0.0,0.0,False,0.0,17.0,2024-11-07,23.0,Mid,False,False
territory in charge,Greenply,Patna,3-8 Yrs,Retail SalesChannel SalesSecondary SalesPrimary SalesInterpersonal SkillsSalesChannelInterpersonal Skill,Not disclosed,Manufacturing & Production,3-8,3,8,0.0,0.0,False,0.0,17.0,2024-11-07,23.0,Mid,False,False
territory in charge,Greenply,Aligarh,3-8 Yrs,Retail SalesChannel SalesSecondary SalesPrimary SalesInterpersonal SkillsSalesChannelInterpersonal Skill,Not disclosed,Manufacturing & Production,3-8,3,8,0.0,0.0,False,0.0,17.0,2024-11-07,23.0,Mid,False,False
engineer product structure,Ud Trucks,Bengaluru,4-9 Yrs,Project developmentAutomationPowertrainCommercial vehicleAnalyticalDiversity and InclusionProduct data managementProduct life cycle management,Not disclosed,Manufacturing & Production,4-9,4,9,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Mid,False,False
conveyer design engineer,Auto-Tec Engineering Services,Bengaluru,2-6 Yrs,Design Engineer 2DesignDesign engineering,Not disclosed,Manufacturing & Production,2-6,2,6,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Entry,False,False
software engineer,Volvo Auto,Bengaluru,2-5 Yrs,Change managementSAPorchestrationCustomer satisfactionCloudAgilemicrosoft azureIntegration services,Not disclosed,Manufacturing & Production,2-5,2,5,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
senior engineer,Carrier,Bengaluru,3-6 Yrs,Health insuranceAutomationLinuxData managementDatabase designMySQLEmployee engagementDebugging,Not disclosed,Manufacturing & Production,3-6,3,6,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
area sales manager  retail(building materials),Aswani Industries,Bengaluru,10-14 Yrs,Retail SalesArea SalesadhesivesConstruction Chemicalstile adhesivesSanitary WareWaterproofingPainting,Not disclosed,Manufacturing & Production,10-14,10,14,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
electrical maintenance   only automotive (bangalore / mysore) no mech,On Direct Payroll - Mnc,Mysuru(Nanjangud),6-11 Yrs,Electrical MaintenancePLCServo MotorsElectrical WiringServoDrivesPLCSSensors,7-12 Lacs PA,Manufacturing & Production,6-11,6,11,7.0,12.0,True,9.5,2.0,2024-11-22,8.0,Mid,False,False
electrical maintenance   only automotive (bangalore / mysore) no mech,On Direct Payroll - Mnc,Bengaluru(Devanahalli),6-11 Yrs,Electrical MaintenancePLCServo MotorsElectrical WiringServoDrivesPLCSSensors,7-12 Lacs PA,Manufacturing & Production,6-11,6,11,7.0,12.0,True,9.5,2.0,2024-11-22,8.0,Mid,False,False
head regulatory affairs / corporate affairs / liasioning,Omam,Bangalore Rural,15-24 Yrs,Govt LiasioningForest clearanceRegulatory AffairsEnvironment clearanceMOEFLand AcquisitionLiasionPublic Affairs,Not disclosed,Manufacturing & Production,15-24,15,24,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
head regulatory affairs / corporate affairs / liasioning,Omam,Bengaluru,15-24 Yrs,Govt LiasioningForest clearanceRegulatory AffairsEnvironment clearanceMOEFLand AcquisitionLiasionPublic Affairs,Not disclosed,Manufacturing & Production,15-24,15,24,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
mbd technical leader| autosar | bangalore,Gryphon Hytech Services,Bengaluru,5-7 Yrs,MATLABMBDMisra CModel Based DevelopmentCANEthernetAutomation TestingMisra,Not disclosed,Manufacturing & Production,5-7,5,7,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
sales executive,Zippmat,Bangalore Rural,2-5 Yrs,Sales Executive ActivitiesSales ConsultingSales PromotionConsultingSales,Not disclosed,Manufacturing & Production,2-5,2,5,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
sae manager of workscopers m f,Safran Engineering Services,Hyderabad,5-10 Yrs,Maintenance operationsEconomic analysisInterpersonal skillsFrenchCustomer satisfactionEngine maintenanceSupport servicesManagement,Not disclosed,Manufacturing & Production,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
windchill migration consultant,Androitec,Bengaluru,2-3 Yrs,ERPAutoCADProduct serviceConfiguration managementCustomer supportSOWSales AssociateTechnical support,Not disclosed,Manufacturing & Production,2-3,2,3,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
electrical system engineer,Magna International,Bengaluru,10-20 Yrs,Electrical engineeringPowertrainAnalyticalSystem integrationSystem designdata privacySimulinkMATLAB,Not disclosed,Manufacturing & Production,10-20,10,20,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Senior,False,False
mechanical system engineer,Magna International,Bengaluru,2-6 Yrs,CATIAPLMPowertrainMechatronicsChange managementCADEngineering projectsdata privacy,Not disclosed,Manufacturing & Production,2-6,2,6,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
opening for area sales manager in bangalore,Delight Hr Services,Bengaluru(Koramangala),4-9 Yrs,Field SalesField WorkVendor CoordinationInteriorsFollow UpsSalesFieldArea sales management,Not disclosed,Manufacturing & Production,4-9,4,9,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
mega walk in drive for sales & marketing   24th nov 24 (sunday),Standard Group Of Companies,Remote,24-Nov,SalesMarketingDrives,Not disclosed,Manufacturing & Production,24-Nov,0,0,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,True,False
machine maintenance engineer   plastic injection mold,Ractors And Farm Equipment Limited (Tafe) Is An Indian Agric,Hosur,2-7 Yrs,e RobotsDGs. Compressorschillers etc.Basic Knowledge of C machi nes are an added advantageSecondary operation equi pmentUti equi pment i.e CranesCompressorsMachine,2.5-6 Lacs PA,Manufacturing & Production,2-7,2,7,2.5,6.0,True,4.25,3.0,2024-11-21,9.0,Entry,False,False
machine maintenance engineer   plastic injection mold,Ractors And Farm Equipment Limited (Tafe) Is An Indian Agric,Bangalore Rural,2-7 Yrs,e RobotsDGs. Compressorschillers etc.Basic Knowledge of C machi nes are an added advantageSecondary operation equi pmentUti equi pment i.e CranesCompressorsMachine,2.5-6 Lacs PA,Manufacturing & Production,2-7,2,7,2.5,6.0,True,4.25,3.0,2024-11-21,9.0,Entry,False,False
machine maintenance engineer   plastic injection mold,Ractors And Farm Equipment Limited (Tafe) Is An Indian Agric,Bengaluru,2-7 Yrs,e RobotsDGs. Compressorschillers etc.Basic Knowledge of C machi nes are an added advantageSecondary operation equi pmentUti equi pment i.e CranesCompressorsMachine,2.5-6 Lacs PA,Manufacturing & Production,2-7,2,7,2.5,6.0,True,4.25,3.0,2024-11-21,9.0,Entry,False,False
technical business development officer (tbdo)   karnataka (off role),Dalmia Cement,Haveri,2-7 Yrs,SalesTechnicalCementDevelopmentBusiness development,3-6 Lacs PA,Manufacturing & Production,2-7,2,7,3.0,6.0,True,4.5,4.0,2024-11-20,10.0,Entry,False,False
technical business development officer (tbdo)   karnataka (off role),Dalmia Cement,Mandya,2-7 Yrs,SalesTechnicalCementDevelopmentBusiness development,3-6 Lacs PA,Manufacturing & Production,2-7,2,7,3.0,6.0,True,4.5,4.0,2024-11-20,10.0,Entry,False,False
technical business development officer (tbdo)   karnataka (off role),Dalmia Cement,Bengaluru,2-7 Yrs,SalesTechnicalCementDevelopmentBusiness development,3-6 Lacs PA,Manufacturing & Production,2-7,2,7,3.0,6.0,True,4.5,4.0,2024-11-20,10.0,Entry,False,False
devops security engineer,Ams Human Resources,Bangalore Rural,4-9 Yrs,DevsecopsAzure DevopsCyber SecuritySastSIEMIDSDastFirewall,Not disclosed,Manufacturing & Production,4-9,4,9,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Mid,False,False
devops security engineer,Ams Human Resources,Bengaluru(Attibele Industrial Area +1),4-9 Yrs,DevsecopsAzure DevopsCyber SecuritySastSIEMIDSDastFirewall,Not disclosed,Manufacturing & Production,4-9,4,9,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Mid,False,False
mechanical quality control junior and senior engineers (0.6 to 4yrs),Creative Solutions,Chennai,0-5 Yrs,mechanical Quality AssurancePrecision ComponentDrawingquality controlFinal InspectionPPAP 8D PDI 5SControlSenior,2-5 Lacs PA,Manufacturing & Production,0-5,0,5,2.0,5.0,True,3.5,4.0,2024-11-20,10.0,Entry,False,False
mechanical quality control junior and senior engineers (0.6 to 4yrs),Creative Solutions,Bangalore/Bengaluru,0-5 Yrs,mechanical Quality AssurancePrecision ComponentDrawingquality controlFinal InspectionPPAP 8D PDI 5SControlSenior,2-5 Lacs PA,Manufacturing & Production,0-5,0,5,2.0,5.0,True,3.5,4.0,2024-11-20,10.0,Entry,False,False
hiring for application engineer  mineral process   big group bangalore,Leading B2C/B2B Recruitment Firm,Bengaluru,3-7 Yrs,Application EngineerMineral processMineral ProcessingApplicationProcess engineeringApplication engineeringProcessHiring,3.5-8 Lacs PA,Manufacturing & Production,3-7,3,7,3.5,8.0,True,5.75,4.0,2024-11-20,10.0,Mid,False,False
business development manager   bangalore,Asahi India Glass (Ais),Bengaluru,3-8 Yrs,B2B SalesProject SalesInstitutional SalesSalesDevelopmentManagementInstitutional BusinessBusiness development,Not disclosed,Manufacturing & Production,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
power technique   sales/senior sales engineer,Atlas,Bengaluru,2-3 Yrs,UsageSalesDealer managementRenewable energyBusiness analysisFocusMS Office toolsPower point presentation,Not disclosed,Manufacturing & Production,2-3,2,3,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
senior engineer,Carrier,Bengaluru,5-10 Yrs,UsageControl systemDiversity and InclusionEmployee engagementSensorsMS OfficeFacility managementEnergy management,Not disclosed,Manufacturing & Production,5-10,5,10,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Mid,False,False
operator,Reach Management Solutions,Bangalore/Bengaluru(Peenya Phase 1),0-1 Yrs,Coordination with Production DeptEnthusiasticEnergeticKnowledge measuring instrumentsKnowledge of KannadaGood communicationMillingTurning,2-2.5 Lacs PA,Manufacturing & Production,0-1,0,1,2.0,2.5,True,2.25,5.0,2024-11-19,11.0,Entry,False,False
design engineer,Marutee Design Engineering,Bengaluru,2-7 Yrs,solidworksSolid WorksSolidDesignDesign engineering,Not disclosed,Manufacturing & Production,2-7,2,7,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Entry,False,False
design & innovation manager,Ficus Pax,Bengaluru,5-10 Yrs,Concept DesignDrawingCost AnalysisCostingStructural DesignDesign ConceptualizationAutoCAD2D Drafting,Not disclosed,Manufacturing & Production,5-10,5,10,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Mid,False,False
assistant manager   process engineering department,Tokai Rika Minda,Bangalore Rural,8-12 Yrs,New Product DevelopmentProcess EngineeringPFMEANew Product IntroductionProduct Life Cycle ManagementTPMPoka YokeControl Plan,Not disclosed,Manufacturing & Production,8-12,8,12,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Senior,False,False
accounts assistant,Sanjay Steel Syndicate,Bangalore/Bengaluru(RMV Extension Stage 2 +7),1-5 Yrs,AccountingCommunication SkillsExcelEmailFinanceofficeCoordination SkillsAssistance,2.25-3 Lacs PA,Manufacturing & Production,1-5,1,5,2.25,3.0,True,2.625,5.0,2024-11-19,11.0,Entry,False,False
assistant manager   purchase,Safran Aircraft Engines,Hyderabad(Shamshabad),8-13 Yrs,SAP MMVendor NegotiationCapex PurchaseNegotiationManagementAssistanceVendorSAP,Not disclosed,Manufacturing & Production,8-13,8,13,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Senior,False,False
"hmi developer   c++, qt, qml and linux",Mobis India,Hyderabad,5-10 Yrs,C++Qt CreatorHMIQmlLinuxGUIQTDevelopment,Not disclosed,Manufacturing & Production,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
automotive android application developer,Mobis India,Hyderabad,5-10 Yrs,InfotainmentAndroidAOSPKotlinApplicationAndroid Application DevelopmentDevelopmentAutomotive,Not disclosed,Manufacturing & Production,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
mbd development + testing (mil & sil) in ev| bangalore,Gryphon Hytech Services,Bengaluru,3-5 Yrs,Electric VehicleModel Based Application DevelopmentSDLCTestingMbdElectricalsApplication developmentSoftware testing,Not disclosed,Manufacturing & Production,3-5,3,5,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
senior executive   ehs,Avery Dennison,Bengaluru,3-5 Yrs,Water treatmentFire alarm systemEnvironmental sciencesystemISO 14001AnalyticalMISOccupational health,Not disclosed,Manufacturing & Production,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
treasury transformation sr. specialist,3M India,Bengaluru,3-5 Yrs,AccountancyERPData analysisSAPTreasury managementAnalyticalSwapsAccount management,Not disclosed,Manufacturing & Production,3-5,3,5,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
staff data engineer,"Chargepoint, Pvt. Ltd.",Bengaluru,6-10 Yrs,tableauData modelingsparkAnalyticalAgileProgrammingData qualityAWS,Not disclosed,Manufacturing & Production,6-10,6,10,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
bootloader expert,Magna International,Bengaluru,3-7 Yrs,AUTOSARC++ISOAssembly languageDebuggingdata privacyTechnical supportAutomotive,Not disclosed,Manufacturing & Production,3-7,3,7,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
engineer   vehicle bus simulation   level 2,Magna International,Bengaluru,4-8 Yrs,TCPAutomationC++SimulationUSBLabviewGermanSPI,Not disclosed,Manufacturing & Production,4-8,4,8,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
autosar bsw developer,Magna International,Bengaluru,6-10 Yrs,Embedded CISOTesting toolsConfiguration managementSOCEthernetDebuggingAgile,Not disclosed,Manufacturing & Production,6-10,6,10,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
software unit test engineer   vecotrcast,Magna International,Bengaluru,2-7 Yrs,Software testingC++ISOTest scriptsCodingTest casessoftware qualityAutomotive,Not disclosed,Manufacturing & Production,2-7,2,7,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
inverter hardware engineer,Magna International,Bengaluru,3-10 Yrs,EMIPowertrainSimulationISOAnsysHardware designPower electronicsSensors,Not disclosed,Manufacturing & Production,3-10,3,10,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
payroll coordinator  south africa & middle east (uae/ bahrain),Everest Vacuum,Bengaluru,5-10 Yrs,Payroll processingPayrollAutomationExcelPayroll CoordinatorManager TechnologyCustomer serviceStakeholder management,Not disclosed,Manufacturing & Production,5-10,5,10,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
lead,Carrier,Bengaluru,6-8 Yrs,Executive leadershipCareer developmentPMPHVACSAPProject managementDiversity and InclusionEmployee engagement,Not disclosed,Manufacturing & Production,6-8,6,8,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
"senior engineer, controls",Carrier,Bengaluru,4-5 Yrs,PMPAutomationAutoCADProject managementCADSystem designREVITSensors,Not disclosed,Manufacturing & Production,4-5,4,5,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
"sr assoc, digital program mgmt",Carrier,Bengaluru,7-10 Yrs,Data analysisUsageSenior AnalystFinancial planningCost reductionStakeholder managementRefrigerationForecasting,Not disclosed,Manufacturing & Production,7-10,7,10,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
"assoc, digital program mgmt",Carrier,Bengaluru,2-5 Yrs,Data analysisUsageSenior AnalystFinancial planningCost reductionStakeholder managementRefrigerationForecasting,Not disclosed,Manufacturing & Production,2-5,2,5,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
deputy company secretary,Unimech Aerospace And Manufacturing Limited,Bengaluru(Devanahalli),2-5 Yrs,Listed CompliancesCompany Secretarial FunctionslegalIPOComplianceFunctionalCompanySecretarial activities,10-15 Lacs PA,Manufacturing & Production,2-5,2,5,10.0,15.0,True,12.5,5.0,2024-11-19,11.0,Entry,False,True
business data analyst (power bi),Fenyes Engineered Technology,Bangalore/Bengaluru(Whitefield),5-8 Yrs,Power Bi ReportsPower BiData AnalysisData VisualizationDashboardsData ArchitectureData WarehousingETL,Not disclosed,Manufacturing & Production,5-8,5,8,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
lab chemist,Maharashtra Feeds,Guwahati,1-4 Yrs,Quality TestingChemical ResearchChemical TestingChemical AnalysisLab TestingQualityAnalysisLab,Not disclosed,Manufacturing & Production,1-4,1,4,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
lab chemist,Maharashtra Feeds,Varanasi,1-4 Yrs,Quality TestingChemical ResearchChemical TestingChemical AnalysisLab TestingQualityAnalysisLab,Not disclosed,Manufacturing & Production,1-4,1,4,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
lab chemist,Maharashtra Feeds,Siliguri,1-4 Yrs,Quality TestingChemical ResearchChemical TestingChemical AnalysisLab TestingQualityAnalysisLab,Not disclosed,Manufacturing & Production,1-4,1,4,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
lab chemist,Maharashtra Feeds,Muzaffarpur,1-4 Yrs,Quality TestingChemical ResearchChemical TestingChemical AnalysisLab TestingQualityAnalysisLab,Not disclosed,Manufacturing & Production,1-4,1,4,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
lab chemist,Maharashtra Feeds,Lucknow,1-4 Yrs,Quality TestingChemical ResearchChemical TestingChemical AnalysisLab TestingQualityAnalysisLab,Not disclosed,Manufacturing & Production,1-4,1,4,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
lab chemist,Maharashtra Feeds,Barauni,1-4 Yrs,Quality TestingChemical ResearchChemical TestingChemical AnalysisLab TestingQualityAnalysisLab,Not disclosed,Manufacturing & Production,1-4,1,4,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
lab chemist,Maharashtra Feeds,Sonipat,1-4 Yrs,Quality TestingChemical ResearchChemical TestingChemical AnalysisLab TestingQualityAnalysisLab,Not disclosed,Manufacturing & Production,1-4,1,4,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
lab chemist,Maharashtra Feeds,Rajpura,1-4 Yrs,Quality TestingChemical ResearchChemical TestingChemical AnalysisLab TestingQualityAnalysisLab,Not disclosed,Manufacturing & Production,1-4,1,4,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
senior power electronics engineer,Oben Electric Vehicles,Bangalore Rural,5-8 Yrs,PSIMLtspicePSpiceSimulinkMATLABAllegroProteusCadence,Not disclosed,Manufacturing & Production,5-8,5,8,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Mid,False,False
senior architect (large and medium scale architecture),Svamitva Infra,Bengaluru,8-12 Yrs,AutoCADarchitectural designproject managementquality controlsassustainable designdesign developmentproject planning,Not disclosed,Manufacturing & Production,8-12,8,12,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Senior,False,False
social media handling,Mars Talent Rise,Hyderabad(Jubilee Hills),0-1 Yrs,Communication SkillsCreative SkillsWritingConvincing PowerSocial Media MarketingMediaSocial mediaHandling,2-2.5 Lacs PA,Manufacturing & Production,0-1,0,1,2.0,2.5,True,2.25,6.0,2024-11-18,12.0,Entry,False,False
sales executive,Mars Talent Rise,Hyderabad(Jubilee Hills),0-2 Yrs,Communication SkillsSelling SkillsCar SalesSalesSales executive activitiesSelling,Not disclosed,Manufacturing & Production,0-2,0,2,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
hiring internal auditor(ca qualified) in top mnc chennai,Top Mnc,Hosur,2-5 Yrs,ICAIInternal Auditchartered accountantIndian GaapIGAAPInd AsCaGAAP,10-20 Lacs PA,Manufacturing & Production,2-5,2,5,10.0,20.0,True,15.0,6.0,2024-11-18,12.0,Entry,False,True
hiring internal auditor(ca qualified) in top mnc chennai,Top Mnc,Chennai,2-5 Yrs,ICAIInternal Auditchartered accountantIndian GaapIGAAPInd AsCaGAAP,10-20 Lacs PA,Manufacturing & Production,2-5,2,5,10.0,20.0,True,15.0,6.0,2024-11-18,12.0,Entry,False,True
hiring internal auditor(ca qualified) in top mnc chennai,Top Mnc,Bengaluru,2-5 Yrs,ICAIInternal Auditchartered accountantIndian GaapIGAAPInd AsCaGAAP,10-20 Lacs PA,Manufacturing & Production,2-5,2,5,10.0,20.0,True,15.0,6.0,2024-11-18,12.0,Entry,False,True
scm coordinator,Avery Dennison,Bengaluru,1-3 Yrs,HousekeepingReworkTyping speedExcelSCM CoordinatorProduction planningTime managementPackaging,Not disclosed,Manufacturing & Production,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
officer order management,Avery Dennison,Bengaluru,1-3 Yrs,Order managementClerkRFIDCustomer serviceManagementOracleOrder processingMS Office,Not disclosed,Manufacturing & Production,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
manager finance & accounts,Opus Industries,Hyderabad(Jubilee Hills),8-12 Yrs,Balance Sheet FinalisationFinance And AccountsFinalisationGst ReturnAccounts FinalisationCash Flow ManagementAccounts PayableAccounting,8-10 Lacs PA,Manufacturing & Production,8-12,8,12,8.0,10.0,True,9.0,7.0,2024-11-17,13.0,Senior,False,False
corporate recruiter (junior/mid level),Visaka Industries,Hyderabad(Begumpet),4-8 Yrs,Non IT RecruitmentCorporate HRCorporate RecruitmentSales HiringEnd To End RecruitmentHiringSourcingTechnical Recruitment,Not disclosed,Manufacturing & Production,4-8,4,8,0.0,0.0,False,0.0,7.0,2024-11-17,13.0,Mid,False,False
sales consultant,Trident Isuzu,Bengaluru,2-6 Yrs,Automobile salesAccessoriesLead generationAutomobileCustomer satisfactionSenior ExecutiveSchedulingSales promotion,Not disclosed,Manufacturing & Production,2-6,2,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
